Date,Open,High,Low,Close,Volume,EF_1,EF_2,Oil FutureTrend,Gold FutureTrend,Trend,Twitter Sentiments,FutureTrend
01/10/2018,151.7100067,153.4199982,151.7100067,153,3757400,0.754385808,0.850302043,Positive,Negative,Positive,653,Negative
02/10/2018,152.9900055,153.8399963,152.5,153.75,3029900,0.93283837,0.496760886,Negative,Positive,Positive,678,Positive
03/10/2018,154,154.3600006,152.8000031,153.2200012,3315300,0.269230017,-0.506492714,Positive,Positive,Negative,705,Positive
04/10/2018,151.6900024,152.8000031,150.3600006,151.3099976,4237900,0.389342622,-0.250514125,Negative,Negative,Negative,773,Positive
05/10/2018,150.8999939,151.7899933,147.8699951,149.0299988,4602200,0.29591944,-1.239228093,Positive,Positive,Negative,608,Positive
08/10/2018,148.5,149.0700073,147.1799927,148.3899994,3239300,0.640210231,-0.074074485,Negative,Negative,Negative,688,Positive
09/10/2018,148.0800018,148.3600006,146.9299927,147.2400055,3642400,0.216790977,-0.56725846,Positive,Negative,Negative,890,Positive
10/10/2018,147.5,147.6900024,142.5,142.6900024,5547700,0.036609316,-3.261015294,Positive,Negative,Negative,875,Positive
11/10/2018,142.6199951,144.1900024,138.7799988,139.0200043,8710500,0.044363277,-2.524183823,Negative,Positive,Negative,870,Negative
12/10/2018,141.1199951,141.5399933,139.0800018,140.8500061,6563400,0.719516431,-0.191318752,Negative,Negative,Negative,630,Negative
15/10/2018,140.3800049,142.2599945,140.1399994,141.1300049,4965500,0.466984799,0.534264122,Negative,Negative,Positive,661,Negative
16/10/2018,142.9299927,145.4499969,141.5800018,145.1199951,8695500,0.914728101,1.532220355,Positive,Positive,Positive,1512,Positive
17/10/2018,135.8899994,137.1499939,133.4199982,134.0500031,19464000,0.168902307,-1.354033664,Positive,Negative,Negative,1501,Positive
18/10/2018,132.7299957,133.3999939,130.0399933,130.5500031,10011700,0.151788593,-1.64242654,Negative,Positive,Negative,1029,Positive
19/10/2018,130.6499939,131.8899994,127.9599991,129.1000061,7791600,0.290078099,-1.186366525,Negative,Positive,Negative,735,Negative
22/10/2018,129.5800018,130.4400024,128.3999939,130.0200043,5719500,0.794119407,0.339560453,Positive,Negative,Positive,785,Negative
23/10/2018,129.0200043,131.8999939,128.4100037,131.2100067,6463600,0.802295383,1.69741309,Negative,Positive,Positive,936,Positive
24/10/2018,131.1699982,131.6900024,127,127.2099991,5710300,0.044775901,-3.018982343,Negative,Negative,Negative,880,Positive
25/10/2018,127.25,127.7900009,125.1399994,126.4499969,10304300,0.494338417,-0.628686092,Negative,Negative,Negative,773,Positive
26/10/2018,125.2099991,125.7799988,123.7099991,124.7900009,8767000,0.521740092,-0.335435007,Positive,Positive,Negative,587,Positive
29/10/2018,119.3399963,123.9499969,118.3000031,119.6399994,20450400,0.23716775,0.251385169,Positive,Positive,Positive,5423,Positive
30/10/2018,120.4800034,121.5,115.1500015,115.4000015,21458600,0.039370088,-4.216468866,Positive,Positive,Negative,2202,Negative
31/10/2018,116.4899979,116.5,114.0899963,115.4300003,21645000,0.556017399,-0.909947273,Positive,Negative,Negative,1273,Negative
01/11/2018,115.5,117,115.1100006,116.8300018,13626700,0.91005385,1.151516737,Positive,Positive,Positive,1006,Positive
02/11/2018,117.5100021,117.75,114.5400009,115.6699982,10592700,0.352024167,-1.565827533,Positive,Positive,Negative,900,Negative
05/11/2018,116.0999985,120.7699966,116,120.0599976,9144600,0.851153127,3.410851969,Positive,Positive,Positive,786,Negative
06/11/2018,120.6999969,123.8099976,120.3099976,123.1200027,9597400,0.802858625,2.004975857,Positive,Negative,Positive,1018,Negative
07/11/2018,123.7900009,125.0599976,122.3300018,124.8399963,12382700,0.919413346,0.848206975,Positive,Positive,Positive,864,Positive
08/11/2018,122.6600037,124.4000015,122.6299973,123.3799973,10396400,0.423727791,0.586983181,Positive,Positive,Positive,866,Negative
09/11/2018,123.6100006,124.5699997,121.9599991,123.5400009,6961800,0.605364545,-0.056629475,Positive,Positive,Negative,655,Positive
12/11/2018,123.5,123.5699997,120.6500015,120.9000015,5379100,0.085616492,-2.105261922,Positive,Positive,Negative,559,Positive
13/11/2018,121.1900024,122.25,119.9000015,120.8399963,4084400,0.399998052,-0.288807737,Negative,Negative,Negative,998,Positive
14/11/2018,121.1100006,121.9300003,119.7699966,120.1999969,4762300,0.199073878,-0.75138606,Negative,Negative,Negative,1075,Negative
15/11/2018,119.6600037,121.4400024,119.5100021,121.4400024,5207900,1,1.487546987,Neutral,Negative,Positive,865,Negative
16/11/2018,120.8899994,121.8499985,120.5400009,121.5699997,4076300,0.786260075,0.562495085,Negative,Negative,Positive,702,Positive
19/11/2018,121.6299973,122.1800003,119.7699966,120.3099976,4131200,0.224066429,-1.085258345,Positive,Positive,Negative,493,Positive
20/11/2018,118.4899979,119.4899979,116.6999969,117.1999969,6233800,0.179211411,-1.088700261,Negative,Negative,Negative,584,Negative
21/11/2018,117.6100006,119.5100021,117.3899994,118.5699997,5335800,0.556603196,0.816256338,Positive,Positive,Positive,544,Positive
23/11/2018,118.0899963,118.3399963,116.9100037,117.1900024,2334700,0.195804345,-0.762125433,Neutral,Neutral,Negative,465,Negative
26/11/2018,118.3700027,120.25,118.0599976,119.5599976,5011100,0.684930743,1.005317888,Positive,Positive,Positive,558,Negative
27/11/2018,118.3799973,120.0400009,118.3700027,120.0299988,4903800,0.99401069,1.393817844,Positive,Negative,Positive,710,Negative
28/11/2018,121.0100021,123.0899963,120.2200012,123,5104500,0.968642338,1.644490396,Negative,Negative,Positive,685,Positive
29/11/2018,122.4400024,123.1200027,121.4000015,121.4800034,5200100,0.046512659,-0.784056734,Positive,Positive,Negative,650,Negative
30/11/2018,121.6600037,124.6900024,121.4800034,124.2699966,7251600,0.869157035,2.145317197,Negative,Negative,Positive,578,Negative
03/12/2018,125.6699982,126.5899963,124.3600006,125.3099976,5846400,0.426008416,-0.28646504,Negative,Negative,Negative,506,Positive
04/12/2018,124.4899979,124.9199982,121.3300018,121.5999985,6000700,0.075208055,-2.321471154,Positive,Positive,Negative,760,Negative
06/12/2018,119.7200012,123.9100037,119.3000031,123.9100037,6938000,1,3.499834947,Negative,Negative,Positive,1175,Positive
07/12/2018,123.9000015,124.0500031,118.8700027,119.3399963,7019600,0.090732348,-3.680391551,Positive,Positive,Negative,1332,Negative
10/12/2018,119.7399979,121.6800003,118.5199966,121.1299973,6549500,0.825948603,1.160848016,Negative,Positive,Positive,596,Positive
11/12/2018,123.25,123.8099976,120,120.8899994,5043100,0.23359579,-1.914807797,Positive,Negative,Negative,623,Negative
12/12/2018,122.5100021,122.8799973,121,121.1600037,3560500,0.085108455,-1.101949596,Negative,Positive,Negative,696,Positive
13/12/2018,121.2600021,121.7900009,120.1699982,120.7300034,3993600,0.345681629,-0.43707634,Positive,Positive,Negative,594,Positive
14/12/2018,119.5,121.1100006,119.4400024,119.9000015,4554200,0.275448856,0.33472931,Positive,Negative,Positive,483,Positive
17/12/2018,119.0699997,119.7799988,115.0699997,116.0999985,7374500,0.218683435,-2.494332097,Positive,Negative,Negative,454,Negative
18/12/2018,116.9000015,118.2300034,116.0199966,116.6500015,6290200,0.285069217,-0.213857995,Negative,Negative,Negative,519,Positive
19/12/2018,117.1500015,120.2699966,115.9700012,116.4300003,6979800,0.106976645,-0.614597705,Positive,Negative,Negative,514,Positive
20/12/2018,115.6999969,116.4499969,111.6999969,113.0199966,8454400,0.277894673,-2.316335675,Positive,Positive,Negative,566,Positive
21/12/2018,112.5,115.2799988,110.4400024,110.9400024,10386500,0.103305863,-1.386664497,Negative,Negative,Negative,549,Positive
24/12/2018,109.9000015,111,107.5,107.5699997,3821400,0.019999913,-2.120110827,Neutral,Neutral,Negative,318,Negative
26/12/2018,108,111.3899994,105.9400024,111.3899994,6645800,1,3.138888324,Positive,Negative,Positive,264,Negative
27/12/2018,109.9899979,113.7799988,109.4700012,113.7799988,6045600,1,3.445768696,Negative,Negative,Positive,256,Positive
28/12/2018,114.2200012,114.8000031,112.5,113.0299988,5117500,0.230433946,-1.04185119,Negative,Positive,Negative,257,Negative
31/12/2018,113.3300018,114.3499985,112.4199982,113.6699982,4982800,0.647668291,0.300005588,Negative,Negative,Positive,278,Negative
02/01/2019,112.0100021,115.9800034,111.6900024,115.2099991,4239900,0.820511863,2.856884999,Negative,Negative,Positive,320,Positive
03/01/2019,114.5299988,114.8799973,112.6900024,112.9100037,4346700,0.100457416,-1.414472308,Negative,Positive,Negative,384,Negative
04/01/2019,114.9100037,117.4899979,114.4400024,117.3199997,4477800,0.944262812,2.097290015,Negative,Negative,Positive,409,Negative
07/01/2019,117.5,118.8300018,116.6699982,118.1500015,3751200,0.685185578,0.553192788,Negative,Positive,Positive,400,Negative
08/01/2019,119.6600037,120.5699997,118.9800034,119.8300018,4763600,0.534591467,0.142067661,Negative,Negative,Positive,1509,Negative
09/01/2019,120.9100037,121.4000015,119.8700027,120.6900024,3633700,0.535947941,-0.181954523,Negative,Positive,Negative,1274,Negative
10/01/2019,120.0800018,121.8600006,119.9499969,121.7900009,3910000,0.963351015,1.424049849,Positive,Negative,Positive,784,Positive
11/01/2019,121.5800018,121.6200027,120.1999969,121.4599991,3722400,0.887321825,-0.098702702,Positive,Negative,Negative,746,Positive
14/01/2019,120.5100021,120.6500015,119.7600021,120.3899994,5228700,0.707862568,-0.099579076,Negative,Positive,Negative,642,Negative
15/01/2019,120.9599991,121.9300003,120.8199997,121.7300034,3507500,0.819822668,0.636577611,Negative,Negative,Positive,591,Positive
16/01/2019,121.5800018,122,120.8300018,121.6200027,3841100,0.675215514,0.032900901,Positive,Positive,Positive,657,Negative
17/01/2019,120.5599976,122.4100037,120.5500031,122.1900024,5029900,0.881719813,1.352027966,Negative,Positive,Positive,711,Negative
18/01/2019,123.2699966,124.7200012,122.7099991,123.8199997,6008500,0.552238523,0.446177551,Positive,Negative,Positive,568,Positive
